eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_matthews,eval_runtime,eval_samples_per_second,eval_steps_per_second,area_percentage,block_size,grid_size,pairs,layer
0.8348463773727417,0.7957813998082455,0.8207070707070707,0.9015256588072122,0.8592200925313946,0.4976864382248319,2.9287,356.125,3.756,0.3,128,"(6,6)","{(0,1),(1,2),(4,0),(0,3),(5,1),(1,4),(4,2),(0,5),(2,2),(3,5),(5,2)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.812430202960968,0.7996164908916586,0.8248730964467005,0.9015256588072122,0.8614976805831677,0.5083718372360356,3.1505,331.056,3.491,0.3,128,"(6,6)","{(1,2),(2,1),(1,5),(4,3),(0,0),(4,2),(2,3),(1,0),(0,2),(3,3),(5,3)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.83148592710495,0.8024928092042186,0.8167281672816729,0.9209431345353676,0.8657105606258149,0.5105651228780035,3.1212,334.163,3.524,0.3,128,"(6,6)","{(4,4),(2,4),(3,4),(1,5),(5,1),(4,5),(3,3),(5,0),(0,5),(2,2),(4,1)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.7300073504447937,0.8063279002876318,0.8599167822468793,0.8599167822468793,0.8599167822468793,0.5462521859735874,3.1633,329.717,3.477,0.3,128,"(6,6)","{(0,1),(2,4),(1,2),(5,5),(4,3),(2,0),(0,2),(3,3),(3,2),(2,5),(4,1)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.793523371219635,0.7909875359539789,0.8557284299858557,0.8391123439667129,0.8473389355742297,0.5163822449523943,3.1332,332.89,3.511,0.3,128,"(6,6)","{(0,1),(1,2),(5,5),(1,5),(4,1),(1,4),(0,5),(2,2),(3,2),(1,3),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8188924789428711,0.8044103547459253,0.8179581795817958,0.9223300970873787,0.8670143415906129,0.5155709926752544,3.1613,329.929,3.48,0.3,128,"(6,6)","{(4,4),(4,0),(5,5),(4,3),(5,4),(3,0),(0,2),(3,3),(0,5),(1,0),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.826033890247345,0.8072866730584851,0.8178484107579462,0.9278779472954231,0.8693957115009747,0.5224154837835395,3.1644,329.607,3.476,0.3,128,"(6,6)","{(4,3),(3,1),(4,1),(1,1),(5,4),(2,3),(0,2),(2,5),(1,3),(3,5),(5,2)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.826680064201355,0.7986577181208053,0.8213836477987422,0.9056865464632455,0.8614775725593667,0.5042571528999337,3.1232,333.957,3.522,0.3,128,"(6,6)","{(0,1),(4,0),(5,5),(0,4),(4,3),(3,1),(5,4),(5,1),(3,3),(5,0),(1,0)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8011165857315063,0.8082454458293384,0.8293299620733249,0.9098474341192788,0.8677248677248677,0.5294539646667358,3.1489,331.229,3.493,0.3,128,"(6,6)","{(4,4),(0,1),(5,5),(3,4),(4,3),(5,4),(2,3),(0,2),(4,5),(1,3),(5,2)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.7455828785896301,0.8149568552253116,0.8455497382198953,0.8959778085991679,0.87003367003367,0.5526213553961862,3.1257,333.681,3.519,0.3,128,"(6,6)","{(4,0),(5,4),(1,4),(3,0),(4,5),(0,2),(0,5),(2,2),(1,0),(3,2),(4,1)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8140786290168762,0.7957813998082455,0.8215189873417722,0.9001386962552012,0.8590337524818003,0.4981947529906373,3.1596,330.104,3.481,0.3,128,"(6,6)","{(5,5),(1,2),(3,4),(0,4),(0,0),(3,1),(0,3),(1,4),(4,2),(4,5),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.7819789052009583,0.7900287631831256,0.8505586592178771,0.8446601941747572,0.847599164926931,0.5102019823962659,3.1732,328.687,3.467,0.3,128,"(6,6)","{(4,4),(1,2),(4,0),(3,4),(1,5),(1,1),(4,2),(0,5),(3,2),(3,5),(5,2)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8470960855484009,0.800575263662512,0.8194271481942715,0.912621359223301,0.863517060367454,0.507418402843566,3.1485,331.266,3.494,0.3,128,"(6,6)","{(5,5),(2,1),(1,5),(2,0),(4,2),(2,3),(5,0),(0,5),(2,2),(1,3),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8365675210952759,0.8015340364333653,0.818069306930693,0.9167822468793343,0.8646173969914978,0.5089318947112005,3.1946,326.49,3.443,0.3,128,"(6,6)","{(2,4),(2,1),(3,4),(1,5),(0,3),(5,1),(4,2),(3,3),(5,3),(2,5),(5,2)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8435428142547607,0.7967401725790988,0.8115055079559363,0.9195561719833565,0.8621586475942784,0.4948341053531188,3.2664,319.313,3.368,0.3,128,"(6,6)","{(5,5),(3,4),(3,1),(5,1),(2,3),(4,5),(0,5),(2,2),(5,3),(1,3),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8158964514732361,0.8063279002876318,0.8247809762202754,0.9140083217753121,0.8671052631578947,0.5229586822934302,3.2437,321.542,3.391,0.3,128,"(6,6)","{(4,4),(0,1),(5,5),(0,4),(3,4),(1,1),(3,0),(3,3),(5,3),(4,1),(5,2)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.842073917388916,0.8024928092042186,0.8167281672816729,0.9209431345353676,0.8657105606258149,0.5105651228780035,3.2711,318.851,3.363,0.3,128,"(6,6)","{(4,0),(3,4),(4,1),(1,1),(4,2),(3,0),(2,3),(1,4),(2,5),(1,3),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8220023512840271,0.8063279002876318,0.8239700374531835,0.9153952843273232,0.8672798948751642,0.5225783911538823,3.2148,324.435,3.422,0.3,128,"(6,6)","{(0,1),(4,0),(2,1),(3,1),(5,3),(0,3),(2,0),(5,0),(2,2),(1,0),(4,1)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.7832077145576477,0.8024928092042186,0.8484438430311232,0.869625520110957,0.8589041095890411,0.5304447558417814,3.2148,324.438,3.422,0.3,128,"(6,6)","{(5,5),(3,4),(1,5),(5,1),(0,2),(5,0),(0,5),(2,2),(5,3),(3,2),(2,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8294551968574524,0.800575263662512,0.8234552332912989,0.9056865464632455,0.8626155878467636,0.5095904638623249,3.2039,325.539,3.433,0.3,128,"(6,6)","{(4,4),(0,1),(5,5),(5,3),(1,1),(1,4),(2,3),(4,5),(3,3),(5,0),(1,0)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8235016465187073,0.8063279002876318,0.8231631382316313,0.9167822468793343,0.8674540682414698,0.522211073949747,3.2663,319.317,3.368,0.3,128,"(6,6)","{(4,4),(2,1),(4,3),(3,1),(4,2),(4,5),(3,3),(0,5),(1,0),(3,5),(5,2)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.822376012802124,0.8082454458293384,0.8244084682440846,0.9181692094313454,0.868766404199475,0.527141964318474,3.2233,323.58,3.413,0.3,128,"(6,6)","{(4,4),(0,0),(3,1),(5,4),(0,3),(4,2),(0,2),(4,5),(2,2),(1,3),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8018581867218018,0.7938638542665388,0.8465753424657534,0.8571428571428571,0.8518263266712612,0.5133930033802476,3.277,318.276,3.357,0.3,128,"(6,6)","{(0,1),(5,5),(4,3),(1,1),(0,3),(4,2),(2,3),(0,2),(5,0),(3,2),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.7871002554893494,0.7929050814956855,0.8463648834019204,0.855755894590846,0.8510344827586206,0.5115294945275092,3.2704,318.918,3.363,0.3,128,"(6,6)","{(0,1),(5,5),(3,4),(4,3),(5,4),(5,1),(4,2),(4,5),(2,2),(3,2),(2,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.7472065091133118,0.800575263662512,0.8577405857740585,0.8529819694868238,0.8553546592489569,0.5343964243742697,3.2828,317.713,3.351,0.3,128,"(6,6)","{(4,4),(4,0),(1,2),(0,0),(3,1),(1,5),(0,3),(2,0),(4,5),(3,2),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.7831413745880127,0.8063279002876318,0.8280657395701644,0.9084604715672677,0.8664021164021165,0.5246055447333977,3.2968,316.363,3.337,0.3,128,"(6,6)","{(0,1),(4,4),(1,2),(3,4),(5,4),(0,3),(2,0),(3,0),(0,2),(5,0),(4,1)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8297325372695923,0.7909875359539789,0.8195679796696315,0.8945908460471568,0.8554376657824934,0.48692093548286036,3.333,312.933,3.3,0.3,128,"(6,6)","{(1,2),(0,4),(4,3),(3,1),(1,1),(5,3),(5,4),(4,2),(0,5),(1,0),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.8304871916770935,0.8034515819750719,0.8233082706766918,0.9112343966712899,0.8650427913100724,0.5158102563819117,3.3415,312.139,3.292,0.3,128,"(6,6)","{(1,3),(2,4),(2,1),(0,3),(2,0),(4,2),(2,3),(5,0),(2,2),(4,1),(5,2)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.7715941667556763,0.800575263662512,0.8480325644504749,0.8668515950069348,0.8573388203017832,0.526610862658394,3.2524,320.684,3.382,0.3,128,"(6,6)","{(0,1),(2,4),(0,3),(2,0),(5,1),(0,2),(2,2),(1,0),(3,2),(4,1),(5,2)}","distilbert.transformer.layer.3.attention.k_lin.weight"
0.743278443813324,0.8082454458293384,0.8496644295302014,0.8779472954230236,0.8635743519781719,0.542106330857015,3.3737,309.155,3.261,0.3,128,"(6,6)","{(1,2),(1,5),(3,1),(5,1),(4,2),(4,5),(0,2),(3,2),(2,5),(4,1),(3,5)}","distilbert.transformer.layer.3.attention.k_lin.weight"
