eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_matthews,eval_runtime,eval_samples_per_second,eval_steps_per_second,area_percentage,block_size,grid_size,pairs,layer
0.7884339094161987,0.8072866730584851,0.8258145363408521,0.9140083217753121,0.8676761026991443,0.5256014186471394,3.8296,272.349,2.872,0.3,128,"(6,6)","{(0,1),(1,2),(1,1),(0,3),(5,4),(1,4),(3,0),(0,2),(1,0),(1,3),(5,2)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8103256821632385,0.8034515819750719,0.8200992555831266,0.9167822468793343,0.8657498362802881,0.5142557591117726,3.2516,320.767,3.383,0.3,128,"(6,6)","{(0,1),(1,3),(2,4),(3,4),(2,0),(1,4),(2,3),(0,2),(2,2),(5,3),(4,1)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8264234662055969,0.8092042186001918,0.8214285714285714,0.9251040221914009,0.8701891715590345,0.5282217682774969,3.3217,313.994,3.312,0.3,128,"(6,6)","{(4,4),(2,4),(5,5),(2,1),(1,5),(1,1),(5,1),(3,0),(0,2),(0,5),(5,3)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8036855459213257,0.8101629913710451,0.8200734394124847,0.9292649098474342,0.871261378413524,0.5300972900950771,3.1138,334.96,3.533,0.3,128,"(6,6)","{(0,1),(4,4),(5,5),(4,0),(4,3),(3,1),(1,1),(5,1),(1,4),(3,3),(3,2)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8070252537727356,0.8063279002876318,0.8288973384030418,0.9070735090152566,0.866225165562914,0.5250477320744731,3.7269,279.861,2.952,0.3,128,"(6,6)","{(5,5),(4,1),(0,3),(4,2),(3,0),(0,2),(4,5),(5,0),(0,5),(2,2),(1,3)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8210841417312622,0.8072866730584851,0.8225806451612904,0.9195561719833565,0.8683693516699411,0.5241612737013471,3.4962,298.323,3.146,0.3,128,"(6,6)","{(4,4),(0,4),(4,3),(5,4),(4,5),(3,3),(5,0),(0,5),(1,0),(1,3),(5,2)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.7987377643585205,0.8111217641418984,0.825062034739454,0.9223300970873787,0.870988867059594,0.5340667882909217,3.7411,278.795,2.94,0.3,128,"(6,6)","{(4,4),(0,1),(3,4),(0,0),(4,3),(1,1),(0,3),(5,1),(4,2),(1,3),(5,2)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.808641254901886,0.8139980824544583,0.8241082410824109,0.9292649098474342,0.8735332464146025,0.5406003416615092,3.4472,302.564,3.191,0.3,128,"(6,6)","{(4,4),(4,0),(2,1),(4,3),(1,5),(1,1),(5,1),(4,2),(4,5),(3,3),(2,5)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8227273225784302,0.8092042186001918,0.8182926829268292,0.9306518723994452,0.8708630759247241,0.5272381739553602,3.2424,321.675,3.393,0.3,128,"(6,6)","{(1,2),(3,4),(4,3),(1,5),(5,4),(2,0),(1,4),(0,5),(5,3),(4,1),(5,2)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8164242506027222,0.8139980824544583,0.8249075215782984,0.9278779472954231,0.8733681462140992,0.5408374954915984,3.7056,281.469,2.969,0.3,128,"(6,6)","{(2,4),(4,3),(4,1),(0,3),(1,4),(4,5),(3,3),(5,0),(0,5),(2,5),(1,3)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8352295756340027,0.8063279002876318,0.8184049079754602,0.9251040221914009,0.8684895833333334,0.5202921584818164,3.9426,264.546,2.79,0.3,128,"(6,6)","{(2,4),(3,4),(1,5),(4,3),(4,1),(1,4),(5,0),(0,5),(1,0),(1,3),(3,5)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8263536691665649,0.8063279002876318,0.8231631382316313,0.9167822468793343,0.8674540682414698,0.522211073949747,4.2953,242.823,2.561,0.3,128,"(6,6)","{(5,5),(5,4),(1,4),(3,0),(2,3),(0,2),(5,0),(0,5),(2,2),(3,2),(2,5)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8396954536437988,0.7996164908916586,0.8168316831683168,0.9153952843273232,0.8633093525179857,0.5039642659976749,3.7155,280.716,2.961,0.3,128,"(6,6)","{(4,4),(2,4),(0,4),(2,1),(4,3),(3,1),(0,3),(0,5),(3,2),(2,5),(3,5)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8225923776626587,0.8063279002876318,0.822360248447205,0.9181692094313454,0.8676277850589779,0.5218569449731576,3.4214,304.845,3.215,0.3,128,"(6,6)","{(4,3),(1,5),(3,1),(0,3),(2,3),(4,5),(0,5),(2,2),(2,5),(1,3),(3,5)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8399247527122498,0.800575263662512,0.8186335403726708,0.9140083217753121,0.8636959370904326,0.5070207143299597,3.9397,264.744,2.792,0.3,128,"(6,6)","{(4,4),(0,4),(2,1),(3,4),(3,1),(5,1),(2,3),(2,2),(3,2),(4,1),(3,5)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8250062465667725,0.8024928092042186,0.823086574654956,0.9098474341192788,0.8642951251646904,0.5135743708561838,3.7135,280.87,2.962,0.3,128,"(6,6)","{(2,1),(1,5),(4,3),(5,4),(3,0),(2,3),(4,5),(3,3),(5,0),(2,2),(1,3)}","distilbert.transformer.layer.0.attention.out_lin.weight"
0.8274227976799011,0.7976989453499521,0.8179551122194514,0.9098474341192788,0.8614576493762311,0.5002363735504065,3.6419,286.388,3.02,0.3,128,"(6,6)","{(2,4),(5,5),(4,3),(5,4),(3,0),(2,3),(5,0),(2,2),(5,3),(3,2),(4,1)}","distilbert.transformer.layer.0.attention.out_lin.weight"
