eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_matthews,eval_runtime,eval_samples_per_second,eval_steps_per_second,area_percentage,block_size,grid_size,pairs,layer
0.804574191570282,0.8120805369127517,0.8301886792452831,0.9153952843273232,0.8707124010554089,0.5383825234212567,2.9223,356.908,3.764,0.1,64,"(12,12)","{(4,4),(3,8),(10,5),(7,7),(3,7),(11,3),(5,6),(7,2),(6,10),(8,6),(8,2),(0,8),(6,3),(1,3),(11,4)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8493818640708923,0.8092042186001918,0.8206388206388207,0.926490984743412,0.8703583061889251,0.5279532549901665,3.1625,329.803,3.478,0.1,64,"(12,12)","{(11,1),(5,11),(3,4),(7,7),(9,9),(2,9),(11,2),(5,9),(4,8),(6,0),(8,2),(7,5),(9,1),(8,5),(7,8)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8171131610870361,0.8111217641418984,0.8266832917705735,0.9195561719833565,0.8706500328299409,0.5347023887183993,3.4021,306.579,3.233,0.1,64,"(12,12)","{(8,8),(3,8),(7,1),(8,4),(7,10),(9,6),(11,3),(10,1),(5,10),(3,9),(4,8),(10,3),(4,11),(8,5),(7,8)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8164834976196289,0.8111217641418984,0.825062034739454,0.9223300970873787,0.870988867059594,0.5340667882909217,3.1981,326.126,3.439,0.1,64,"(12,12)","{(9,0),(0,10),(6,5),(1,11),(10,1),(9,2),(11,6),(0,6),(11,11),(0,2),(8,3),(5,6),(10,9),(0,8),(0,11)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8143413066864014,0.8159156279961649,0.8277571251548946,0.926490984743412,0.8743455497382199,0.5463170422325025,3.4509,302.24,3.188,0.1,64,"(12,12)","{(2,4),(7,1),(7,7),(8,7),(4,6),(7,0),(3,10),(5,2),(10,0),(9,8),(10,3),(4,1),(8,5),(11,11),(3,11)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.811035692691803,0.8120805369127517,0.8310214375788146,0.9140083217753121,0.8705416116248348,0.5387602599113016,3.7117,281.003,2.964,0.1,64,"(12,12)","{(0,7),(7,7),(6,5),(11,9),(3,0),(4,5),(5,10),(2,6),(6,10),(6,0),(6,6),(9,7),(4,7),(7,8),(3,11)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8111016154289246,0.8063279002876318,0.8280657395701644,0.9084604715672677,0.8664021164021165,0.5246055447333977,4.3509,239.722,2.528,0.1,64,"(12,12)","{(11,1),(1,2),(5,11),(0,10),(0,0),(3,1),(8,7),(1,4),(11,11),(10,10),(8,9),(2,6),(7,5),(3,5),(7,8)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8275687098503113,0.8101629913710451,0.8208588957055215,0.9278779472954231,0.87109375,0.5303353676557755,3.4858,299.216,3.156,0.1,64,"(12,12)","{(11,1),(5,11),(7,7),(1,11),(9,4),(9,6),(4,6),(2,3),(2,9),(4,5),(1,7),(5,3),(8,2),(0,11),(5,2)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8187858462333679,0.8120805369127517,0.8293601003764115,0.9167822468793343,0.8708827404479579,0.538017794243896,2.8794,362.224,3.82,0.1,64,"(12,12)","{(0,4),(7,7),(1,5),(6,11),(7,10),(2,10),(7,0),(10,7),(11,8),(2,9),(6,0),(6,6),(3,2),(3,5),(3,11)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8096835017204285,0.8072866730584851,0.825,0.9153952843273232,0.8678500986193294,0.5252216970032684,2.8912,360.753,3.805,0.1,64,"(12,12)","{(11,7),(6,2),(11,10),(6,11),(5,4),(0,9),(2,0),(1,7),(3,3),(3,9),(6,10),(0,5),(7,5),(9,7),(2,11)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8112151622772217,0.8092042186001918,0.82625,0.9167822468793343,0.8691650230111769,0.5301312348234369,2.8954,360.232,3.799,0.1,64,"(12,12)","{(11,7),(3,8),(11,9),(4,2),(0,6),(2,3),(10,10),(5,10),(6,10),(8,6),(4,8),(1,0),(3,2),(1,9),(9,4)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8108543157577515,0.8159156279961649,0.826946847960445,0.9278779472954231,0.8745098039215687,0.5460649174667868,2.9838,349.55,3.687,0.1,64,"(12,12)","{(1,2),(6,5),(9,3),(11,0),(5,8),(2,10),(10,4),(10,7),(3,10),(8,6),(2,2),(1,0),(7,11),(1,3),(4,7)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8104697465896606,0.8120805369127517,0.8285356695869838,0.9181692094313454,0.8710526315789475,0.5376662783035702,3.236,322.307,3.399,0.1,64,"(12,12)","{(4,4),(11,7),(6,2),(5,11),(2,7),(3,1),(7,10),(3,7),(7,0),(5,2),(10,6),(3,6),(5,9),(4,1),(9,4)}","distilbert.transformer.layer.2.attention.v_lin.weight"
0.8244609236717224,0.8101629913710451,0.8272841051314143,0.9167822468793343,0.869736842105263,0.5327637463001902,3.4495,302.361,3.189,0.1,64,"(12,12)","{(6,0),(5,11),(7,7),(10,8),(0,0),(6,11),(9,3),(9,11),(10,7),(8,0),(6,10),(3,6),(5,9),(1,6),(10,2)}","distilbert.transformer.layer.2.attention.v_lin.weight"
