eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_matthews,eval_runtime,eval_samples_per_second,eval_steps_per_second,area_percentage,block_size,pairs
1.0054538249969482,0.3202301054650048,0.62,0.04299583911234397,0.08041504539559015,-0.03462082131315731,3.3092,315.183,3.324,0.3,128,"{'distilbert.transformer.layer.0.attention.q_lin.weight':[(4,4),(5,5),(2,1),(3,4),(4,3),(0,0),(1,5),(1,1),(5,4),(1,4),(3,2)],'distilbert.transformer.layer.0.attention.k_lin.weight':[(1,2),(3,4),(2,1),(1,5),(0,0),(4,2),(2,3),(0,2),(4,5),(5,0),(2,2)],'distilbert.transformer.layer.0.attention.v_lin.weight':[(4,4),(5,5),(1,5),(0,0),(5,1),(4,2),(3,0),(2,3),(4,5),(0,2),(5,0)],'distilbert.transformer.layer.0.attention.out_lin.weight':[(5,5),(0,4),(1,2),(4,3),(0,0),(0,3),(4,2),(2,3),(5,0),(2,2),(5,3)],'distilbert.transformer.layer.0.ffn.lin1.weight':[(20,5),(23,4),(14,4),(5,4),(9,2),(19,0),(9,5),(10,0),(2,2),(1,3),(16,1),(7,4),(18,1),(6,5),(20,4),(22,1),(21,3),(4,5),(3,3),(8,5),(10,2),(9,4),(1,2),(0,4),(18,5),(16,0),(16,3),(18,0),(20,3),(22,0),(14,2),(14,5),(3,5),(17,4),(9,0),(5,5),(11,3),(2,0),(0,3),(1,4),(7,2),(7,5),(20,2),(21,1)],'distilbert.transformer.layer.0.ffn.lin2.weight':[(4,3),(3,7),(4,12),(3,13),(5,16),(2,2),(1,6),(0,8),(0,14),(5,22),(2,8),(2,14),(0,20),(1,21),(2,20),(3,0),(4,5),(5,0),(0,1),(5,21),(0,4),(2,1),(1,11),(1,8),(2,16),(4,1),(4,7),(5,2),(4,4),(3,14),(5,5),(4,19),(3,17),(1,1),(0,3),(0,9),(5,17),(2,0),(4,22),(0,15),(0,21),(1,10),(1,19),(1,22)],'distilbert.transformer.layer.1.attention.q_lin.weight':[(0,1),(4,0),(4,3),(5,1),(4,2),(3,0),(4,5),(3,3),(5,0),(0,5),(5,3)],'distilbert.transformer.layer.1.attention.k_lin.weight':[(4,4),(0,1),(2,4),(0,4),(3,4),(1,5),(5,1),(3,3),(1,0),(3,2),(2,5)],'distilbert.transformer.layer.1.attention.v_lin.weight':[(4,4),(0,1),(3,1),(5,4),(5,1),(3,0),(0,2),(4,5),(1,3),(3,5),(5,2)],'distilbert.transformer.layer.1.attention.out_lin.weight':[(1,2),(0,4),(3,4),(0,0),(3,1),(0,3),(2,0),(2,3),(0,2),(5,0),(5,3)],'distilbert.transformer.layer.1.ffn.lin1.weight':[(12,1),(3,4),(14,4),(5,1),(8,0),(1,0),(13,2),(16,4),(1,3),(6,2),(18,1),(7,1),(20,4),(22,1),(20,1),(12,3),(5,0),(17,2),(9,4),(10,5),(0,4),(2,1),(16,0),(15,1),(21,5),(12,2),(23,5),(3,2),(22,3),(14,2),(17,4),(5,5),(19,4),(9,3),(19,1),(2,0),(10,1),(16,2),(16,5),(15,3),(18,2),(18,5),(21,4),(20,2)],'distilbert.transformer.layer.1.ffn.lin2.weight':[(4,0),(3,4),(4,3),(3,1),(5,4),(5,1),(4,21),(0,2),(4,18),(0,5),(2,2),(0,14),(5,22),(1,9),(0,17),(2,14),(1,12),(2,17),(1,15),(2,20),(4,2),(5,6),(4,14),(4,17),(4,20),(2,4),(2,1),(0,13),(2,10),(0,19),(1,14),(1,20),(2,16),(1,23),(3,5),(5,2),(3,8),(5,8),(0,0),(3,23),(3,20),(2,0),(5,17),(1,4)],'distilbert.transformer.layer.2.attention.q_lin.weight':[(1,2),(1,5),(3,1),(1,1),(1,4),(4,2),(0,2),(3,3),(4,5),(2,2),(3,2)],'distilbert.transformer.layer.2.attention.k_lin.weight':[(4,0),(5,5),(2,1),(3,1),(1,1),(2,0),(5,1),(2,3),(3,3),(2,2),(3,2)],'distilbert.transformer.layer.2.attention.v_lin.weight':[(5,5),(1,2),(4,1),(4,3),(2,0),(5,1),(0,2),(2,2),(2,5),(1,3),(5,2)],'distilbert.transformer.layer.2.attention.out_lin.weight':[(4,4),(1,3),(2,4),(4,0),(0,4),(2,1),(5,4),(2,3),(5,0),(4,1),(3,5)],'distilbert.transformer.layer.2.ffn.lin1.weight':[(12,4),(3,4),(14,4),(9,2),(17,3),(0,2),(2,2),(1,0),(10,3),(6,2),(7,1),(18,1),(6,5),(22,1),(21,3),(12,0),(23,0),(22,4),(3,0),(14,0),(14,3),(5,0),(5,3),(8,2),(9,1),(9,4),(11,1),(2,4),(18,3),(20,0),(23,2),(22,0),(14,2),(3,5),(4,4),(10,4),(1,1),(16,2),(15,0),(16,5),(18,2),(7,2),(21,4),(20,2)],'distilbert.transformer.layer.2.ffn.lin2.weight':[(3,4),(4,3),(3,1),(5,4),(4,12),(3,16),(5,7),(4,15),(5,10),(3,19),(3,22),(2,2),(0,14),(5,22),(0,17),(0,23),(1,12),(2,14),(2,23),(1,21),(4,2),(4,5),(5,6),(4,8),(4,14),(3,6),(5,3),(3,18),(5,18),(4,20),(0,7),(2,4),(1,2),(1,5),(0,13),(1,20),(1,17),(4,10),(4,13),(4,22),(0,3),(2,3),(1,7),(1,16)],'distilbert.transformer.layer.3.attention.q_lin.weight':[(5,5),(3,4),(4,3),(0,3),(3,0),(2,3),(4,5),(3,3),(0,5),(3,5),(5,2)],'distilbert.transformer.layer.3.attention.k_lin.weight':[(4,4),(5,5),(0,4),(0,0),(0,3),(3,0),(2,3),(4,5),(0,5),(3,2),(4,1)],'distilbert.transformer.layer.3.attention.v_lin.weight':[(0,1),(1,3),(5,5),(2,1),(1,5),(3,1),(5,4),(2,0),(0,2),(5,3),(4,1)],'distilbert.transformer.layer.3.attention.out_lin.weight':[(2,4),(0,4),(2,1),(4,1),(3,1),(2,0),(3,3),(0,5),(2,2),(2,5),(1,3)],'distilbert.transformer.layer.3.ffn.lin1.weight':[(23,4),(12,1),(23,1),(14,1),(17,3),(9,5),(0,5),(10,3),(16,4),(15,5),(6,2),(18,1),(6,5),(21,3),(12,0),(23,0),(4,2),(3,0),(14,3),(19,2),(8,2),(8,5),(11,1),(2,4),(13,4),(18,0),(7,0),(21,2),(23,2),(22,0),(20,3),(12,5),(4,1),(0,0),(11,0),(10,4),(0,3),(10,1),(13,0),(2,3),(13,3),(16,5),(6,0),(20,2)],'distilbert.transformer.layer.3.ffn.lin2.weight':[(4,0),(3,7),(5,4),(5,1),(3,10),(5,19),(0,8),(2,11),(1,9),(0,11),(0,23),(1,18),(2,23),(4,5),(5,0),(4,8),(3,6),(3,18),(4,11),(4,17),(5,18),(4,20),(0,1),(5,15),(5,21),(0,4),(0,13),(0,19),(1,20),(4,1),(3,5),(5,2),(4,19),(5,8),(4,22),(0,3),(0,6),(0,12),(1,13),(2,6),(0,21),(1,16),(2,21),(1,22)],'distilbert.transformer.layer.4.attention.q_lin.weight':[(0,1),(1,2),(4,0),(0,3),(3,0),(0,2),(2,2),(1,0),(2,5),(4,1),(5,2)],'distilbert.transformer.layer.4.attention.k_lin.weight':[(1,2),(3,4),(1,5),(0,3),(2,0),(5,1),(1,4),(4,5),(3,3),(5,0),(3,5)],'distilbert.transformer.layer.4.attention.v_lin.weight':[(0,1),(2,4),(4,1),(1,1),(0,3),(2,0),(4,2),(2,3),(0,5),(1,3),(5,2)],'distilbert.transformer.layer.4.attention.out_lin.weight':[(2,4),(4,0),(0,4),(3,4),(4,3),(1,5),(5,1),(1,4),(2,3),(0,5),(1,3)],'distilbert.transformer.layer.4.ffn.lin1.weight':[(23,4),(3,4),(4,3),(17,0),(17,3),(19,0),(8,0),(5,1),(9,5),(0,5),(10,3),(13,2),(2,2),(2,5),(15,5),(18,1),(21,3),(12,0),(22,4),(4,2),(17,2),(19,5),(2,1),(6,1),(16,3),(7,0),(6,4),(12,2),(22,0),(22,3),(14,2),(3,5),(4,4),(5,5),(19,1),(11,3),(10,1),(16,2),(16,5),(18,2),(15,3),(7,5),(21,4),(20,2)],'distilbert.transformer.layer.4.ffn.lin2.weight':[(4,0),(3,4),(3,7),(3,10),(5,7),(4,15),(5,16),(3,22),(5,19),(2,2),(1,6),(2,5),(1,3),(0,20),(1,21),(2,20),(3,9),(5,6),(3,6),(3,18),(4,11),(0,1),(0,7),(4,23),(1,2),(0,4),(2,10),(1,14),(1,20),(0,22),(2,13),(1,17),(2,19),(2,22),(4,4),(4,10),(3,8),(3,14),(5,11),(2,0),(5,23),(5,20),(2,12),(1,19)],'distilbert.transformer.layer.5.attention.q_lin.weight':[(0,1),(5,5),(1,5),(0,0),(5,4),(3,0),(0,2),(3,3),(5,3),(1,3),(3,5)],'distilbert.transformer.layer.5.attention.k_lin.weight':[(2,4),(5,5),(4,0),(1,5),(3,1),(0,0),(5,4),(1,0),(3,3),(2,2),(5,3)],'distilbert.transformer.layer.5.attention.v_lin.weight':[(4,0),(0,4),(3,4),(4,3),(0,3),(5,1),(3,3),(5,0),(5,3),(4,1),(5,2)],'distilbert.transformer.layer.5.attention.out_lin.weight':[(0,1),(2,4),(1,2),(0,4),(3,4),(0,0),(2,0),(5,0),(2,2),(3,2),(1,3)],'distilbert.transformer.layer.5.ffn.lin1.weight':[(20,5),(22,2),(12,1),(3,4),(4,3),(3,1),(5,4),(9,2),(5,1),(10,0),(11,5),(2,2),(0,5),(10,3),(1,0),(13,5),(15,5),(20,4),(22,1),(23,0),(5,0),(5,3),(17,5),(19,5),(11,4),(9,4),(11,1),(13,1),(18,0),(7,0),(21,2),(22,0),(3,2),(3,5),(19,4),(19,1),(0,3),(2,0),(10,1),(16,2),(16,5),(18,2),(7,5),(21,1)],'distilbert.transformer.layer.5.ffn.lin2.weight':[(4,0),(4,3),(3,7),(5,4),(4,15),(5,10),(5,16),(0,5),(2,5),(5,22),(1,9),(2,17),(1,21),(2,20),(4,5),(3,3),(4,8),(3,6),(3,18),(4,17),(3,21),(4,20),(1,2),(2,7),(1,11),(2,10),(0,19),(1,14),(1,17),(2,22),(3,5),(3,8),(3,14),(5,11),(4,13),(0,0),(3,20),(0,6),(2,3),(0,12),(1,13),(1,10),(2,15),(1,19)]}"
1.001059651374817,0.3221476510067114,0.8888888888888888,0.022191400832177532,0.043301759133964814,0.05668656696313098,3.0462,342.396,3.611,0.3,128,"{'distilbert.transformer.layer.0.attention.q_lin.weight':[(1,2),(0,4),(4,0),(4,3),(3,1),(4,2),(3,0),(5,3),(3,2),(1,3),(3,5)],'distilbert.transformer.layer.0.attention.k_lin.weight':[(0,1),(2,1),(3,4),(4,3),(1,5),(3,1),(1,1),(2,0),(1,4),(3,3),(3,5)],'distilbert.transformer.layer.0.attention.v_lin.weight':[(1,3),(0,4),(2,1),(4,3),(1,1),(0,3),(1,4),(5,3),(3,2),(4,1),(5,2)],'distilbert.transformer.layer.0.attention.out_lin.weight':[(0,1),(4,4),(5,5),(0,4),(4,0),(4,1),(3,0),(3,3),(0,5),(5,3),(1,3)],'distilbert.transformer.layer.0.ffn.lin1.weight':[(20,5),(12,4),(14,4),(5,1),(9,2),(10,0),(10,3),(13,5),(16,4),(1,3),(7,1),(23,0),(22,4),(4,2),(3,0),(14,0),(4,5),(14,3),(17,5),(8,2),(8,5),(9,4),(13,4),(0,4),(13,1),(15,4),(7,0),(20,0),(21,5),(22,0),(22,3),(5,2),(4,4),(17,1),(8,4),(19,4),(9,3),(10,4),(10,1),(16,2),(16,5),(15,3),(18,2),(18,5)],'distilbert.transformer.layer.0.ffn.lin2.weight':[(4,3),(3,10),(3,16),(5,7),(5,1),(3,13),(3,19),(0,2),(1,0),(1,6),(0,14),(1,3),(2,11),(1,9),(2,8),(0,23),(1,12),(1,21),(2,20),(4,2),(3,6),(4,14),(5,9),(4,20),(0,7),(5,21),(4,23),(2,7),(2,10),(1,8),(1,14),(4,7),(4,4),(4,10),(3,8),(3,14),(4,13),(4,19),(3,20),(0,12),(0,15),(0,21),(2,6),(1,16)],'distilbert.transformer.layer.1.attention.q_lin.weight':[(2,4),(4,0),(4,3),(5,4),(0,3),(1,1),(2,3),(1,0),(2,2),(5,3),(3,5)],'distilbert.transformer.layer.1.attention.k_lin.weight':[(2,4),(4,3),(1,1),(1,4),(4,5),(3,3),(5,0),(2,5),(1,3),(3,5),(5,2)],'distilbert.transformer.layer.1.attention.v_lin.weight':[(4,0),(3,4),(4,1),(5,4),(0,3),(2,0),(1,0),(3,2),(2,5),(1,3),(5,2)],'distilbert.transformer.layer.1.attention.out_lin.weight':[(2,4),(3,1),(5,4),(5,1),(4,2),(3,0),(0,2),(3,3),(5,0),(4,1),(5,2)],'distilbert.transformer.layer.1.ffn.lin1.weight':[(4,0),(3,1),(17,0),(9,2),(17,3),(0,5),(2,5),(13,5),(15,2),(16,1),(6,2),(6,5),(20,4),(20,1),(23,3),(3,0),(12,3),(19,5),(9,4),(10,5),(13,4),(1,2),(2,1),(7,0),(15,1),(21,5),(12,2),(22,0),(23,5),(14,2),(22,3),(4,1),(3,2),(17,4),(9,0),(5,5),(17,1),(19,1),(0,3),(10,1),(15,0),(16,5),(15,3),(18,5)],'distilbert.transformer.layer.1.ffn.lin2.weight':[(3,4),(4,9),(3,1),(4,15),(3,13),(1,6),(2,5),(2,11),(2,23),(1,21),(3,0),(4,5),(3,6),(3,12),(5,12),(0,1),(5,15),(2,4),(0,10),(2,1),(1,5),(0,13),(0,19),(2,16),(1,20),(2,13),(2,19),(0,22),(3,2),(4,1),(5,2),(4,4),(4,16),(3,8),(4,13),(5,8),(3,23),(4,22),(0,3),(1,4),(2,3),(5,20),(0,21),(1,10)],'distilbert.transformer.layer.2.attention.q_lin.weight':[(4,4),(1,2),(0,4),(5,5),(1,5),(5,4),(2,0),(5,1),(0,5),(2,2),(3,2)],'distilbert.transformer.layer.2.attention.k_lin.weight':[(4,4),(1,2),(5,5),(3,4),(4,3),(3,1),(2,0),(5,1),(4,2),(2,5),(5,2)],'distilbert.transformer.layer.2.attention.v_lin.weight':[(3,4),(4,3),(4,2),(2,3),(0,2),(0,5),(5,3),(3,2),(2,5),(4,1),(3,5)],'distilbert.transformer.layer.2.attention.out_lin.weight':[(0,1),(5,5),(3,4),(1,1),(2,0),(4,2),(3,3),(2,2),(5,3),(3,5),(5,2)],'distilbert.transformer.layer.2.ffn.lin1.weight':[(12,4),(12,1),(23,1),(3,4),(19,3),(10,0),(11,5),(10,3),(1,0),(1,3),(15,2),(18,4),(15,5),(6,5),(20,1),(22,4),(5,3),(19,2),(11,4),(8,5),(10,2),(11,1),(10,5),(1,2),(0,4),(16,0),(6,1),(7,0),(18,0),(18,3),(7,3),(12,2),(23,5),(22,3),(14,2),(4,1),(8,4),(0,0),(19,1),(1,1),(2,0),(1,4),(15,3),(18,5)],'distilbert.transformer.layer.2.ffn.lin2.weight':[(3,4),(3,7),(5,7),(5,13),(5,10),(5,19),(1,0),(1,6),(0,14),(2,11),(2,5),(2,8),(0,23),(2,14),(1,18),(2,17),(4,2),(3,3),(3,9),(4,14),(3,12),(5,9),(4,11),(3,21),(4,20),(5,21),(2,4),(0,4),(2,1),(1,5),(2,16),(1,23),(4,7),(5,2),(4,4),(3,8),(4,13),(4,19),(0,9),(5,23),(2,9),(2,12),(2,21),(1,22)],'distilbert.transformer.layer.3.attention.q_lin.weight':[(2,4),(1,2),(5,5),(2,1),(3,1),(1,1),(5,4),(3,0),(3,3),(1,3),(5,2)],'distilbert.transformer.layer.3.attention.k_lin.weight':[(4,4),(5,5),(4,3),(3,1),(1,1),(5,4),(2,0),(0,2),(5,0),(2,2),(5,3)],'distilbert.transformer.layer.3.attention.v_lin.weight':[(1,2),(4,3),(0,3),(5,1),(1,4),(4,5),(0,5),(2,2),(1,0),(3,2),(2,5)],'distilbert.transformer.layer.3.attention.out_lin.weight':[(2,4),(5,5),(0,4),(3,4),(1,5),(0,3),(1,4),(4,5),(3,3),(2,2),(2,5)],'distilbert.transformer.layer.3.ffn.lin1.weight':[(23,4),(22,5),(3,4),(9,2),(17,3),(19,3),(0,2),(2,2),(1,0),(2,5),(1,3),(7,4),(15,5),(7,1),(20,4),(22,1),(12,0),(12,3),(5,3),(1,2),(13,4),(13,1),(15,4),(16,3),(18,0),(6,4),(6,3),(20,3),(22,0),(23,2),(12,5),(14,2),(3,2),(5,2),(0,0),(19,1),(10,4),(8,1),(10,1),(2,3),(13,3),(6,0),(21,4),(21,1)],'distilbert.transformer.layer.3.ffn.lin2.weight':[(4,0),(3,4),(4,3),(5,4),(1,16),(3,16),(4,21),(0,2),(3,19),(0,5),(1,6),(1,3),(0,17),(0,23),(1,12),(2,20),(0,18),(3,9),(5,0),(3,12),(3,18),(5,3),(4,11),(5,12),(4,20),(5,15),(0,7),(0,16),(2,7),(2,10),(2,16),(1,14),(3,11),(4,4),(0,0),(3,20),(1,4),(2,3),(1,7),(2,6),(2,12),(0,21),(1,10),(0,15)],'distilbert.transformer.layer.4.attention.q_lin.weight':[(0,4),(1,5),(4,3),(5,4),(0,3),(1,4),(3,3),(2,2),(2,5),(4,1),(3,5)],'distilbert.transformer.layer.4.attention.k_lin.weight':[(0,1),(2,4),(4,0),(0,4),(1,2),(5,1),(4,2),(0,5),(5,3),(4,1),(3,5)],'distilbert.transformer.layer.4.attention.v_lin.weight':[(1,3),(1,2),(4,0),(3,4),(4,3),(1,5),(0,3),(0,5),(4,1),(3,5),(5,2)],'distilbert.transformer.layer.4.attention.out_lin.weight':[(0,1),(2,4),(4,0),(0,4),(1,2),(3,1),(5,4),(1,4),(5,0),(0,5),(5,3)],'distilbert.transformer.layer.4.ffn.lin1.weight':[(22,2),(14,4),(4,3),(3,1),(9,2),(8,0),(19,0),(0,2),(0,5),(2,5),(16,1),(7,4),(18,4),(15,5),(18,1),(6,5),(20,1),(23,0),(23,3),(4,2),(14,3),(3,3),(5,0),(19,2),(10,2),(9,4),(1,5),(6,1),(7,3),(20,0),(21,5),(20,3),(12,2),(14,5),(5,2),(9,0),(9,3),(10,4),(2,3),(16,2),(15,3),(6,0),(21,4),(21,1)],'distilbert.transformer.layer.4.ffn.lin2.weight':[(3,4),(3,1),(4,6),(3,10),(5,10),(5,16),(0,5),(2,2),(1,6),(2,11),(2,8),(0,23),(1,21),(5,6),(4,14),(5,3),(4,11),(5,12),(5,18),(0,7),(4,23),(1,2),(2,7),(2,10),(2,16),(1,14),(1,20),(4,1),(4,4),(4,16),(4,13),(3,17),(4,22),(1,1),(5,17),(2,3),(5,20),(0,15),(2,12),(1,10),(0,21),(2,18),(2,15),(1,19)],'distilbert.transformer.layer.5.attention.q_lin.weight':[(2,4),(5,5),(0,4),(0,0),(4,3),(0,3),(2,0),(5,3),(3,2),(3,5),(5,2)],'distilbert.transformer.layer.5.attention.k_lin.weight':[(0,1),(2,4),(1,2),(2,1),(3,4),(2,0),(5,1),(4,5),(0,5),(3,2),(4,1)],'distilbert.transformer.layer.5.attention.v_lin.weight':[(4,4),(5,5),(2,1),(1,5),(3,1),(5,4),(2,0),(5,1),(0,2),(5,0),(5,3)],'distilbert.transformer.layer.5.attention.out_lin.weight':[(4,4),(0,1),(1,2),(0,4),(2,1),(0,0),(3,1),(1,4),(3,0),(2,3),(2,2)],'distilbert.transformer.layer.5.ffn.lin1.weight':[(12,4),(23,4),(5,4),(5,1),(8,0),(9,5),(8,3),(0,5),(11,5),(1,0),(2,2),(13,5),(7,1),(6,5),(21,3),(12,0),(23,3),(12,3),(14,3),(19,2),(9,1),(19,5),(10,2),(8,5),(0,1),(13,4),(1,5),(15,4),(6,1),(18,0),(23,2),(22,3),(3,2),(4,1),(3,5),(17,4),(19,4),(9,3),(0,0),(11,0),(1,1),(0,3),(2,3),(7,5)],'distilbert.transformer.layer.5.ffn.lin2.weight':[(4,0),(3,1),(4,6),(5,13),(4,15),(5,16),(2,2),(1,0),(1,6),(0,14),(5,22),(2,5),(2,14),(0,23),(1,21),(3,0),(4,8),(3,15),(5,12),(2,4),(0,4),(0,16),(1,11),(2,10),(2,19),(1,17),(4,7),(3,5),(3,11),(4,4),(4,10),(4,16),(5,5),(5,8),(5,14),(0,3),(5,17),(3,20),(0,9),(2,3),(1,7),(2,6),(0,21),(2,21)]}"
