eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_matthews,eval_runtime,eval_samples_per_second,eval_steps_per_second,area_percentage,block_size,grid_size,pairs,layer
0.8188287019729614,0.8120805369127517,0.8252788104089219,0.9237170596393898,0.8717277486910996,0.5363967157085073,2.9079,358.684,3.783,0.1,64,"(12,12)","{(0,1),(7,4),(8,8),(2,1),(9,6),(1,8),(10,1),(0,6),(7,3),(10,10),(6,3),(6,10),(7,2),(3,6),(2,5)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8262640833854675,0.8130393096836049,0.8246913580246914,0.926490984743412,0.8726322664924887,0.5384703866907629,3.9621,263.242,2.776,0.1,64,"(12,12)","{(9,10),(11,10),(2,0),(8,10),(10,7),(0,6),(8,0),(6,7),(0,2),(1,4),(3,9),(2,9),(3,0),(3,6),(6,10)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8194106221199036,0.8111217641418984,0.8234567901234567,0.9251040221914009,0.8713259307642064,0.5334876461854267,3.9786,262.153,2.765,0.1,64,"(12,12)","{(1,2),(10,11),(7,7),(9,9),(5,1),(3,10),(5,7),(2,6),(8,6),(10,9),(7,5),(6,3),(11,4),(7,8),(9,4)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8232022523880005,0.8130393096836049,0.8246913580246914,0.926490984743412,0.8726322664924887,0.5384703866907629,4.0746,255.977,2.7,0.1,64,"(12,12)","{(7,4),(2,4),(8,1),(10,4),(5,3),(0,3),(6,4),(0,6),(7,9),(3,9),(1,10),(1,0),(1,6),(8,11),(3,11)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8293637037277222,0.8111217641418984,0.821078431372549,0.9292649098474342,0.8718282368249838,0.5327292010480984,4.0058,260.371,2.746,0.1,64,"(12,12)","{(0,1),(0,7),(4,9),(7,10),(5,4),(4,6),(5,1),(2,3),(4,5),(3,9),(7,2),(6,0),(11,8),(4,1),(4,7)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8219661116600037,0.8149568552253116,0.825925925925926,0.9278779472954231,0.8739386022207708,0.5434531271960991,4.0338,258.567,2.727,0.1,64,"(12,12)","{(8,8),(5,5),(1,5),(7,10),(5,4),(2,0),(8,10),(8,0),(7,9),(0,2),(9,8),(6,0),(9,11),(10,3),(5,2)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8255327939987183,0.8120805369127517,0.8228782287822878,0.9278779472954231,0.8722294654498045,0.5355944718642581,3.9442,264.437,2.789,0.1,64,"(12,12)","{(0,4),(2,7),(8,1),(11,0),(10,4),(3,7),(4,3),(10,1),(5,1),(7,9),(5,10),(8,3),(8,9),(4,8),(4,1)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8268072605133057,0.8111217641418984,0.8226600985221675,0.926490984743412,0.8714938030006523,0.5332198659134496,4.0535,257.311,2.714,0.1,64,"(12,12)","{(4,4),(4,0),(1,2),(9,9),(6,11),(5,4),(2,0),(3,10),(8,11),(7,6),(9,8),(1,10),(8,6),(6,6),(3,5)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8216750621795654,0.8120805369127517,0.8244746600741656,0.9251040221914009,0.8718954248366014,0.5361146089547957,4.0574,257.064,2.711,0.1,64,"(12,12)","{(0,1),(5,5),(0,0),(5,4),(6,8),(10,7),(8,0),(5,7),(5,10),(8,9),(4,8),(6,6),(9,11),(2,11),(9,4)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8183181881904602,0.8092042186001918,0.823019801980198,0.9223300970873787,0.8698495748855462,0.5288024095653031,3.999,260.815,2.751,0.1,64,"(12,12)","{(4,10),(7,4),(5,5),(0,4),(7,5),(8,1),(6,8),(11,3),(8,3),(9,8),(8,2),(11,8),(4,1),(4,7),(5,2)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8246827125549316,0.8101629913710451,0.8224414303329223,0.9251040221914009,0.8707571801566579,0.5308567193176762,4.0725,256.109,2.701,0.1,64,"(12,12)","{(0,1),(0,7),(1,2),(8,4),(11,0),(6,8),(2,10),(0,9),(3,10),(5,7),(1,7),(0,2),(0,5),(2,2),(2,8)}","distilbert.transformer.layer.5.attention.k_lin.weight"
0.8271122574806213,0.8111217641418984,0.8218673218673219,0.9278779472954231,0.8716612377850164,0.5329669602160133,4.9023,212.755,2.244,0.1,64,"(12,12)","{(6,2),(4,0),(7,1),(7,7),(11,0),(7,10),(2,10),(10,1),(9,2),(8,0),(2,9),(0,2),(8,9),(6,0),(1,3)}","distilbert.transformer.layer.5.attention.k_lin.weight"
