eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_matthews,eval_runtime,eval_samples_per_second,eval_steps_per_second,area_percentage,block_size,grid_size,pairs,layer
0.7931245565414429,0.8092042186001918,0.830379746835443,0.9098474341192788,0.8682991396426207,0.5320879841803337,2.9097,358.46,3.78,0.1,64,"(12,12)","{(2,4),(10,8),(6,11),(1,5),(4,9),(1,11),(8,0),(3,0),(2,6),(6,10),(8,6),(3,6),(5,3),(7,11),(11,4)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.828135073184967,0.8053691275167785,0.82375,0.9140083217753121,0.8665351742274819,0.5203121591830998,3.1387,332.301,3.505,0.1,64,"(12,12)","{(8,8),(0,10),(6,1),(1,9),(3,10),(8,5),(2,9),(4,5),(5,0),(4,8),(1,6),(7,5),(4,7),(7,8),(11,8)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.8290662169456482,0.8101629913710451,0.8208588957055215,0.9278779472954231,0.87109375,0.5303353676557755,3.1714,328.876,3.468,0.1,64,"(12,12)","{(11,1),(1,2),(5,8),(11,0),(3,7),(2,0),(11,9),(9,5),(10,6),(0,5),(6,0),(9,11),(0,8),(4,1),(3,5)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.8342872858047485,0.8053691275167785,0.8213399503722084,0.9181692094313454,0.8670595939751146,0.5192085164065599,3.1376,332.424,3.506,0.1,64,"(12,12)","{(4,10),(5,5),(4,0),(1,11),(7,10),(6,8),(10,4),(2,0),(10,7),(0,11),(7,9),(3,3),(6,10),(6,0),(8,11)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.8289888501167297,0.8044103547459253,0.8227215980024969,0.9140083217753121,0.8659658344283837,0.5176617920327149,3.1349,332.706,3.509,0.1,64,"(12,12)","{(9,10),(2,8),(8,1),(1,1),(2,10),(10,1),(10,7),(5,9),(5,3),(9,11),(3,2),(2,5),(9,7),(11,4),(3,11)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.8301243185997009,0.8063279002876318,0.8231631382316313,0.9167822468793343,0.8674540682414698,0.522211073949747,3.2876,317.256,3.346,0.1,64,"(12,12)","{(9,10),(5,5),(8,4),(2,1),(9,3),(8,1),(3,1),(9,9),(5,4),(0,0),(8,0),(11,6),(1,7),(2,5),(2,11)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.8087289929389954,0.8130393096836049,0.8271144278606966,0.9223300970873787,0.8721311475409836,0.5393157722667441,3.1495,331.165,3.493,0.1,64,"(12,12)","{(0,1),(8,8),(9,10),(0,4),(3,4),(7,1),(5,4),(0,3),(11,3),(3,9),(6,0),(7,11),(9,7),(8,5),(8,11)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.8173023462295532,0.8120805369127517,0.8244746600741656,0.9251040221914009,0.8718954248366014,0.5361146089547957,3.1571,330.37,3.484,0.1,64,"(12,12)","{(9,7),(1,2),(5,5),(3,4),(11,10),(8,1),(1,8),(4,8),(8,2),(7,5),(9,1),(6,9),(2,11),(8,11),(0,8)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.8217498660087585,0.8092042186001918,0.8246268656716418,0.9195561719833565,0.8695081967213115,0.5294395294021531,3.2575,320.189,3.377,0.1,64,"(12,12)","{(11,7),(10,5),(5,11),(11,10),(7,7),(3,7),(2,10),(7,0),(5,7),(2,9),(8,9),(3,9),(4,8),(0,8),(8,5)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.8271491527557373,0.8053691275167785,0.8213399503722084,0.9181692094313454,0.8670595939751146,0.5192085164065599,3.1523,330.874,3.49,0.1,64,"(12,12)","{(4,0),(1,11),(8,7),(1,1),(9,2),(3,10),(7,11),(0,2),(7,6),(3,9),(7,2),(2,2),(10,9),(6,3),(3,11)}","distilbert.transformer.layer.1.attention.q_lin.weight"
0.7973616123199463,0.8120805369127517,0.831858407079646,0.912621359223301,0.8703703703703703,0.5391508045334119,3.1464,331.492,3.496,0.1,64,"(12,12)","{(11,1),(2,4),(8,4),(6,11),(1,11),(4,9),(1,1),(11,9),(9,2),(2,0),(11,6),(3,6),(9,11),(11,8),(5,2)}","distilbert.transformer.layer.1.attention.q_lin.weight"
