eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_matthews,eval_runtime,eval_samples_per_second,eval_steps_per_second,area_percentage,block_size,grid_size,pairs
0.8192524909973145,0.8101629913710451,0.8272841051314143,0.9167822468793343,0.869736842105263,0.5327637463001902,3.2829,317.707,3.351,0.1,128,(6, 6),{(5, 3), (5, 4), (1, 4), (0, 1)}
0.8156998753547668,0.8082454458293384,0.8244084682440846,0.9181692094313454,0.868766404199475,0.527141964318474,3.0914,337.388,3.558,0.1,128,(6, 6),{(0, 0), (5, 1), (0, 5), (4, 3)}
0.8195116519927979,0.8092042186001918,0.823019801980198,0.9223300970873787,0.8698495748855462,0.5288024095653031,2.9495,353.616,3.729,0.1,128,(6, 6),{(2, 3), (2, 4), (1, 4), (1, 5)}
0.8201847672462463,0.8111217641418984,0.8242574257425742,0.9237170596393898,0.8711576193590582,0.5337700382788287,2.7788,375.336,3.958,0.1,128,(6, 6),{(0, 1), (3, 3), (3, 4), (1, 4)}
0.8219336867332458,0.8072866730584851,0.8217821782178217,0.9209431345353676,0.868541530412034,0.5238347808517775,2.7943,373.264,3.937,0.1,128,(6, 6),{(3, 1), (0, 3), (4, 0), (1, 5)}
0.8253634572029114,0.8082454458293384,0.8244084682440846,0.9181692094313454,0.868766404199475,0.527141964318474,2.8337,368.067,3.882,0.1,128,(6, 6),{(1, 0), (1, 1), (5, 5), (1, 5)}
0.823154866695404,0.8101629913710451,0.8240396530359355,0.9223300970873787,0.8704188481675393,0.5314365524465098,2.8656,363.972,3.839,0.1,128,(6, 6),{(0, 0), (1, 1), (3, 4), (2, 2)}
0.8152725696563721,0.8063279002876318,0.8215613382899628,0.9195561719833565,0.867801047120419,0.5215162259225145,2.9127,358.082,3.777,0.1,128,(6, 6),{(1, 5), (3, 2), (3, 5), (2, 2)}
0.8206541538238525,0.8101629913710451,0.8240396530359355,0.9223300970873787,0.8704188481675393,0.5314365524465098,2.8723,363.125,3.83,0.1,128,(6, 6),{(4, 4), (5, 4), (3, 5), (4, 3)}
0.8188498616218567,0.8063279002876318,0.822360248447205,0.9181692094313454,0.8676277850589779,0.5218569449731576,2.7792,375.286,3.958,0.1,128,(6, 6),{(1, 2), (4, 5), (4, 0), (5, 4)}
0.8232544660568237,0.8024928092042186,0.8222778473091364,0.9112343966712899,0.8644736842105264,0.5131536182866704,2.8316,368.338,3.885,0.1,128,(6, 6),{(2, 3), (4, 0), (5, 0), (5, 1)}
0.8256101012229919,0.8111217641418984,0.825062034739454,0.9223300970873787,0.870988867059594,0.5340667882909217,2.7884,374.05,3.945,0.1,128,(6, 6),{(3, 1), (4, 0), (3, 4), (2, 2)}
0.815730094909668,0.8063279002876318,0.822360248447205,0.9181692094313454,0.8676277850589779,0.5218569449731576,2.9228,356.846,3.763,0.1,128,(6, 6),{(2, 3), (5, 4), (2, 2), (1, 5)}
0.8203428983688354,0.8082454458293384,0.8236024844720496,0.9195561719833565,0.8689384010484927,0.5268023551875569,2.7892,373.943,3.944,0.1,128,(6, 6),{(5, 4), (4, 0), (1, 3), (0, 0)}
0.8217769265174866,0.8053691275167785,0.8205445544554455,0.9195561719833565,0.8672334859385218,0.5188671521382517,2.7818,374.943,3.954,0.1,128,(6, 6),{(4, 3), (0, 2), (5, 2), (3, 0)}
0.8307464718818665,0.8053691275167785,0.8213399503722084,0.9181692094313454,0.8670595939751146,0.5192085164065599,2.7762,375.693,3.962,0.1,128,(6, 6),{(1, 1), (3, 3), (5, 0), (2, 4)}
0.8191336393356323,0.8053691275167785,0.8197530864197531,0.9209431345353676,0.8674069235793599,0.5185394246694179,2.8446,366.657,3.867,0.1,128,(6, 6),{(1, 0), (0, 2), (2, 1), (3, 0)}
0.8211323022842407,0.8063279002876318,0.8207663782447466,0.9209431345353676,0.8679738562091504,0.521189146186809,2.9294,356.043,3.755,0.1,128,(6, 6),{(2, 3), (0, 2), (3, 5), (5, 2)}
0.8209905624389648,0.8063279002876318,0.8215613382899628,0.9195561719833565,0.867801047120419,0.5215162259225145,3.0463,342.38,3.611,0.1,128,(6, 6),{(2, 3), (2, 4), (5, 5), (4, 1)}
0.8247654438018799,0.8101629913710451,0.8216482164821648,0.926490984743412,0.8709256844850065,0.5305886020670072,3.0224,345.089,3.639,0.1,128,(6, 6),{(1, 1), (0, 3), (2, 4), (1, 5)}
0.816460907459259,0.8053691275167785,0.8213399503722084,0.9181692094313454,0.8670595939751146,0.5192085164065599,2.9234,356.774,3.763,0.1,128,(6, 6),{(5, 3), (0, 3), (1, 4), (0, 0)}
0.8212504982948303,0.8101629913710451,0.8224414303329223,0.9251040221914009,0.8707571801566579,0.5308567193176762,2.9991,347.772,3.668,0.1,128,(6, 6),{(1, 0), (2, 4), (0, 3), (2, 0)}
0.8165982961654663,0.8063279002876318,0.8215613382899628,0.9195561719833565,0.867801047120419,0.5215162259225145,3.1025,336.183,3.546,0.1,128,(6, 6),{(5, 4), (1, 5), (3, 0), (0, 0)}
0.820231020450592,0.8092042186001918,0.8238213399503722,0.9209431345353676,0.8696791093647674,0.5291140309961344,2.919,357.318,3.768,0.1,128,(6, 6),{(5, 3), (0, 2), (3, 3), (1, 4)}
0.8156404495239258,0.8082454458293384,0.8228004956629492,0.9209431345353676,0.869109947643979,0.5264763891845121,2.9225,356.881,3.764,0.1,128,(6, 6),{(2, 3), (0, 3), (4, 4), (1, 4)}
